customer_id,age,city,website_visits,instagram_engagement,interested_model,ad_clicks,brochure_download,income_lpa,configurator_used,test_drive,purchase,cluster,persona,intent_score,journey_stage,next_action
6451,31,Pune,36,45,BMW X1,8,0,51.14344951761926,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6452,28,Bangalore,1,27,BMW 3 Series,0,1,43.120792544381445,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
6453,47,Gurgaon,22,6,BMW X3,1,1,71.61748114986987,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6454,55,Gurgaon,27,34,BMW X5,6,0,80.44915278194837,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6455,51,Mumbai,29,65,BMW 3 Series,11,0,68.74432410474736,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6456,57,Gurgaon,15,21,BMW i4,4,0,72.604751121992,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6457,42,Bangalore,10,21,BMW X3,0,1,64.64046387805463,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6458,38,Gurgaon,20,2,BMW 3 Series,3,1,61.93449496533198,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6459,54,Delhi,22,45,BMW X1,7,0,73.10041952324033,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6460,31,Pune,9,49,BMW X1,4,1,49.325039737159855,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
6461,63,Bangalore,32,7,BMW X1,11,0,90.29182962955441,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6462,33,Bangalore,17,3,BMW 3 Series,1,0,42.40193287175116,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
6463,37,Pune,19,14,BMW i4,8,0,62.01382843400548,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
6464,62,Pune,27,43,BMW X1,0,0,82.64950767956859,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6465,53,Bangalore,37,38,BMW 3 Series,0,0,81.49809555585126,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6466,36,Pune,34,75,BMW 3 Series,9,0,56.996052403516046,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6467,48,Mumbai,10,28,BMW i4,12,0,69.3284307148745,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6468,49,Pune,30,72,BMW X3,4,0,77.27250756935767,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6469,38,Delhi,21,61,BMW X3,13,0,57.305112523811104,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6470,23,Delhi,21,83,BMW 3 Series,13,0,43.93539675373538,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6471,57,Mumbai,34,33,BMW X3,14,0,82.25226494417201,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6472,28,Pune,9,25,BMW X5,8,0,41.3378417434322,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6473,34,Delhi,34,84,BMW i4,5,1,45.602011035298744,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
6474,36,Gurgaon,12,86,BMW 3 Series,14,0,60.085114020245115,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6475,46,Pune,21,17,BMW X3,4,0,65.83156863588977,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6476,44,Mumbai,20,62,BMW X3,5,0,66.1270172181098,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
6477,43,Pune,6,51,BMW i4,5,0,63.91163458042983,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6478,47,Bangalore,36,53,BMW X1,8,0,68.96715028931958,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6479,54,Bangalore,12,87,BMW X3,12,0,78.55749759409815,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6480,32,Delhi,31,41,BMW i4,14,0,48.15890380598741,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6481,31,Bangalore,2,92,BMW X1,8,0,54.678564588518455,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6482,46,Mumbai,16,53,BMW 3 Series,4,0,71.29861599920393,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6483,58,Delhi,1,51,BMW X1,3,0,77.40109704377018,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6484,64,Mumbai,4,12,BMW X3,0,0,84.56296727048498,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6485,59,Mumbai,1,31,BMW 3 Series,5,0,75.39922087912846,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6486,62,Bangalore,35,82,BMW 3 Series,6,0,93.72132716267885,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6487,45,Bangalore,13,80,BMW X1,6,1,62.51007559811123,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
6488,61,Mumbai,31,65,BMW 3 Series,14,0,85.8332257503651,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6489,54,Bangalore,20,81,BMW X1,13,1,72.6562670811678,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
6490,38,Bangalore,7,57,BMW X1,0,0,57.668170396790714,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6491,45,Bangalore,33,38,BMW X1,5,0,68.09552871210246,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6492,58,Pune,28,26,BMW i4,7,0,85.69608768969564,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6493,23,Mumbai,20,77,BMW X3,2,0,42.652653861917145,0,0,0,1,Aspiring Techie,0,Aware,Retargeting Ads
6494,53,Gurgaon,32,53,BMW 3 Series,0,1,66.43132145384364,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6495,45,Mumbai,9,78,BMW X5,12,0,67.71747483818017,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6496,30,Delhi,34,71,BMW X3,6,0,55.48198447903091,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6497,25,Bangalore,14,72,BMW X5,3,0,38.498925700072064,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6498,38,Bangalore,4,84,BMW X1,11,0,62.000332532156726,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6499,38,Gurgaon,29,42,BMW 3 Series,4,1,50.773743716310214,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
6500,51,Delhi,15,98,BMW X3,1,1,74.00293487551151,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
6501,61,Pune,17,51,BMW X5,6,0,83.31224753914745,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
6502,32,Mumbai,19,13,BMW X5,13,0,38.93389847807665,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
6503,42,Pune,38,90,BMW X5,0,0,57.72695435393665,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6504,42,Delhi,9,7,BMW X3,14,1,65.58403832292656,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
6505,39,Gurgaon,27,34,BMW i4,3,0,59.61462727429399,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6506,50,Delhi,15,17,BMW X1,7,1,69.62960357659713,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
6507,45,Gurgaon,37,54,BMW 3 Series,12,0,68.03987598160579,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6508,31,Pune,28,77,BMW X5,11,0,39.81241435807698,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6509,38,Pune,4,51,BMW X3,6,1,54.63294687524311,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
6510,39,Delhi,21,71,BMW X5,14,1,52.42637877095039,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
6511,63,Delhi,34,48,BMW X3,6,0,76.7946279538893,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6512,41,Bangalore,19,7,BMW i4,6,0,63.65082973611148,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
6513,58,Gurgaon,37,36,BMW X5,11,0,81.89213339550734,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6514,39,Bangalore,4,65,BMW X5,14,0,55.350176183566916,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6515,38,Mumbai,37,80,BMW 3 Series,4,0,53.13695908788773,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6516,30,Mumbai,32,76,BMW X3,10,1,38.95391823372371,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
6517,35,Delhi,12,77,BMW X3,11,0,51.22807919240448,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6518,50,Pune,16,40,BMW i4,11,0,73.08271767425637,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
6519,52,Mumbai,14,72,BMW X5,9,0,69.48325323247938,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6520,25,Mumbai,1,26,BMW 3 Series,2,0,45.888577567561065,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6521,39,Bangalore,32,19,BMW X1,9,0,49.3874209387845,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6522,41,Bangalore,21,37,BMW 3 Series,12,0,49.13932267872408,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6523,64,Mumbai,4,11,BMW 3 Series,6,0,87.16422534224353,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6524,30,Delhi,9,41,BMW 3 Series,7,0,49.23830217495971,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6525,34,Bangalore,22,85,BMW 3 Series,6,0,53.38248893027078,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6526,36,Mumbai,12,49,BMW X5,5,1,46.64312065517936,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6527,48,Pune,30,30,BMW 3 Series,14,1,66.49933617641686,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6528,36,Bangalore,30,76,BMW X3,8,1,54.70086925667312,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
6529,49,Mumbai,32,64,BMW X3,12,0,72.89824652661967,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6530,58,Gurgaon,36,52,BMW 3 Series,10,0,70.2841295936716,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6531,40,Bangalore,7,39,BMW X3,5,1,57.89176807611082,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
6532,47,Gurgaon,17,72,BMW X5,4,0,67.9223819121151,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6533,47,Bangalore,1,38,BMW X1,10,1,61.15786590271951,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
6534,46,Bangalore,14,9,BMW 3 Series,5,0,66.41244640885125,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6535,47,Gurgaon,38,28,BMW X3,9,0,62.56509649772936,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6536,47,Delhi,26,39,BMW X3,3,1,69.93408329783925,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6537,49,Mumbai,27,29,BMW X5,12,0,74.84545649769306,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6538,39,Delhi,16,1,BMW X5,14,1,51.83594293745554,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6539,53,Delhi,7,81,BMW X1,12,0,68.65229462970491,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6540,24,Mumbai,32,27,BMW i4,5,0,44.60685277576623,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6541,23,Pune,25,46,BMW i4,3,0,39.51179269136974,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6542,54,Delhi,31,31,BMW i4,4,1,77.07255171880439,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6543,63,Delhi,16,87,BMW X1,14,0,79.79158708277701,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
6544,40,Delhi,14,77,BMW 3 Series,12,1,60.09301868720051,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
6545,38,Pune,25,88,BMW i4,5,0,55.90871840771069,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6546,54,Bangalore,30,88,BMW i4,0,0,79.3582465702747,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6547,33,Gurgaon,7,31,BMW X3,13,0,52.885676069705234,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6548,24,Gurgaon,12,26,BMW X3,5,0,37.8495795118633,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6549,64,Pune,3,53,BMW 3 Series,5,0,83.46375481422048,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6550,47,Delhi,27,95,BMW X5,0,1,70.23872733614411,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
6551,56,Gurgaon,19,55,BMW X1,6,0,79.48972832050998,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6552,29,Pune,37,30,BMW i4,11,0,36.81885398311797,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6553,57,Mumbai,7,23,BMW X1,9,0,74.13035303978522,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6554,28,Gurgaon,16,34,BMW X3,4,1,47.932844791245884,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6555,57,Mumbai,32,29,BMW X1,7,0,69.31303100200022,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6556,37,Delhi,8,96,BMW X3,13,1,49.77094873444297,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6557,45,Gurgaon,13,54,BMW X1,4,0,69.35696144865685,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6558,22,Pune,11,63,BMW X3,9,0,31.81630739951538,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6559,46,Bangalore,20,32,BMW X1,4,1,56.82600867655622,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6560,31,Gurgaon,18,45,BMW i4,1,1,43.47704773320003,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
6561,37,Gurgaon,37,90,BMW i4,3,0,50.85115624017395,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6562,37,Gurgaon,6,96,BMW 3 Series,3,0,51.63120670825067,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6563,29,Gurgaon,20,32,BMW X1,9,1,43.1041968533647,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
6564,50,Pune,32,67,BMW X5,9,1,72.03963633315979,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6565,60,Pune,29,63,BMW 3 Series,7,0,88.73264954025618,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6566,49,Bangalore,4,29,BMW X1,2,0,62.917900790970855,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6567,27,Pune,7,78,BMW X5,0,0,37.265990693811574,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6568,37,Pune,20,28,BMW i4,6,0,58.83121145409575,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6569,41,Delhi,34,61,BMW i4,8,0,67.09415332000938,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6570,37,Delhi,36,91,BMW i4,5,0,47.28591690416288,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6571,28,Mumbai,7,95,BMW X5,12,1,44.35147589076145,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
6572,62,Bangalore,33,99,BMW X3,12,0,86.99555013759841,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6573,35,Delhi,15,29,BMW X1,1,0,51.40728955350229,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6574,64,Bangalore,32,11,BMW 3 Series,13,0,78.43721148843375,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6575,47,Bangalore,22,66,BMW 3 Series,1,0,74.31073892064579,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6576,47,Gurgaon,29,14,BMW i4,0,0,54.176254025924614,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6577,35,Bangalore,25,9,BMW X3,5,0,40.740661738218265,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6578,28,Gurgaon,5,85,BMW X1,13,0,45.17764818914699,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6579,54,Mumbai,14,60,BMW X1,12,0,72.935057702824,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6580,47,Mumbai,35,22,BMW 3 Series,7,1,70.48169976915534,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6581,41,Mumbai,2,10,BMW 3 Series,14,0,50.72346326918076,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6582,24,Gurgaon,25,15,BMW 3 Series,0,1,39.86170209071187,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
6583,25,Gurgaon,16,48,BMW X1,11,0,49.18772751911342,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6584,47,Mumbai,16,79,BMW 3 Series,0,1,63.09760493086325,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6585,32,Gurgaon,11,13,BMW X1,0,0,52.0067564649283,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6586,23,Pune,35,5,BMW i4,9,0,40.637089167296544,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6587,35,Pune,23,41,BMW X3,4,1,50.80615516979048,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
6588,51,Gurgaon,5,16,BMW 3 Series,6,0,79.70457977576507,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6589,33,Gurgaon,35,94,BMW X1,3,0,49.74624714493103,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6590,47,Delhi,29,41,BMW i4,0,0,63.63812913791003,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6591,54,Delhi,5,9,BMW X5,0,0,75.15701563596457,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6592,34,Bangalore,3,45,BMW i4,9,0,38.93196045950614,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6593,35,Bangalore,6,83,BMW X3,13,0,42.48329613604287,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6594,45,Bangalore,23,48,BMW i4,2,1,63.63208131349971,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6595,55,Mumbai,2,8,BMW 3 Series,4,0,78.70884007649025,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6596,47,Pune,18,78,BMW 3 Series,12,0,60.85422579987636,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6597,42,Mumbai,30,38,BMW X5,4,0,51.198939784655224,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6598,49,Gurgaon,38,1,BMW X1,8,0,65.59140252772798,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6599,57,Delhi,5,67,BMW i4,8,0,77.42851347415518,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6600,61,Gurgaon,11,51,BMW X5,8,0,92.86583014637247,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6601,23,Gurgaon,1,87,BMW 3 Series,7,1,39.860399575527396,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
6602,63,Delhi,10,81,BMW X1,13,0,88.7106240122672,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6603,30,Gurgaon,26,10,BMW X1,10,0,54.22122487826407,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6604,44,Bangalore,33,36,BMW X3,8,0,72.6993576322641,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6605,36,Delhi,27,89,BMW 3 Series,7,0,57.48639982203097,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6606,34,Gurgaon,12,71,BMW X1,12,0,55.160741501394305,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6607,44,Bangalore,2,21,BMW X3,13,0,59.16269281243052,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6608,38,Bangalore,1,51,BMW X3,7,1,54.07494185207257,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6609,23,Pune,1,4,BMW 3 Series,7,1,34.00675824439053,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
6610,41,Bangalore,33,1,BMW X1,7,0,62.727502640021925,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6611,41,Mumbai,22,4,BMW X1,4,1,61.76018709620253,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
6612,24,Delhi,12,98,BMW i4,9,1,45.114524709392384,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6613,33,Delhi,39,31,BMW X1,2,0,54.4625061756729,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6614,61,Delhi,36,18,BMW X3,3,0,81.23939533451694,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6615,23,Gurgaon,21,3,BMW X5,8,0,39.81989025783001,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6616,57,Gurgaon,20,86,BMW 3 Series,6,0,87.80788034986551,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6617,35,Mumbai,36,45,BMW X5,11,1,51.40238461934417,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
6618,37,Bangalore,26,82,BMW X1,8,0,54.95669650800905,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6619,40,Gurgaon,31,25,BMW X3,10,0,56.78082578292988,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6620,55,Bangalore,1,49,BMW X5,10,0,76.98297790768848,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6621,27,Bangalore,38,25,BMW 3 Series,12,1,43.80980865696337,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
6622,34,Gurgaon,14,70,BMW i4,10,0,55.71960372786398,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6623,57,Gurgaon,26,31,BMW X5,13,0,75.67427802969453,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6624,43,Mumbai,7,96,BMW i4,13,0,62.9225646840782,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6625,39,Pune,12,43,BMW X1,6,0,50.64405537545046,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
6626,33,Delhi,24,25,BMW X1,11,0,43.788962235907086,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6627,51,Gurgaon,19,60,BMW 3 Series,7,0,76.1566367943072,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
6628,61,Gurgaon,9,87,BMW i4,11,0,76.0329352746215,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
6629,28,Bangalore,35,50,BMW i4,2,1,46.245932982053105,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
6630,53,Pune,4,58,BMW 3 Series,7,0,69.2964153013154,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6631,40,Gurgaon,32,86,BMW X5,3,0,51.618720263333984,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6632,27,Pune,6,37,BMW 3 Series,5,0,44.622538236264845,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6633,41,Delhi,28,25,BMW X1,0,0,70.87221497653779,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6634,48,Bangalore,28,44,BMW i4,1,0,69.88840930147899,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6635,64,Mumbai,29,30,BMW X3,6,0,84.73718445131969,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
6636,58,Delhi,5,69,BMW X3,5,0,76.33060571303822,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
6637,28,Pune,5,44,BMW X1,12,0,39.17596107766215,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
6638,26,Pune,37,30,BMW i4,9,0,40.118240538022064,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6639,32,Delhi,28,60,BMW i4,11,0,52.79135688060379,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6640,36,Pune,9,47,BMW 3 Series,4,1,53.797138740261786,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6641,24,Mumbai,29,44,BMW X5,6,0,37.89034636195245,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
6642,26,Mumbai,14,59,BMW 3 Series,1,0,32.97769204721109,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
6643,44,Pune,38,60,BMW X3,9,0,56.316894423816294,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6644,58,Pune,34,51,BMW i4,3,1,74.2967235608748,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
6645,30,Mumbai,37,51,BMW X5,4,0,44.2153196482641,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6646,36,Pune,14,75,BMW 3 Series,7,0,52.733859726154485,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6647,24,Gurgaon,18,80,BMW X5,5,0,47.208140863524825,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
6648,50,Bangalore,33,61,BMW X3,5,0,71.11489951358212,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6649,27,Gurgaon,34,25,BMW X5,4,1,40.392158972391435,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
6650,38,Pune,28,66,BMW i4,9,0,59.75860579392837,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
6651,47,Pune,36,78,BMW X5,12,0,71.18930557561889,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
6652,42,Bangalore,37,48,BMW X5,14,0,61.0145716369942,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
6653,29,Pune,23,87,BMW 3 Series,13,0,43.955429715757674,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6654,42,Bangalore,17,93,BMW X5,4,1,67.44977647314502,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6655,32,Mumbai,11,43,BMW X5,0,1,49.46356418444914,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
6656,59,Bangalore,32,35,BMW X3,11,1,74.68607465198434,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6657,29,Bangalore,37,52,BMW X5,13,0,43.05519625992032,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
6658,63,Gurgaon,15,43,BMW 3 Series,3,1,87.55101635659905,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
6659,45,Pune,4,90,BMW 3 Series,8,1,62.031604885527535,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
6660,56,Mumbai,39,21,BMW i4,14,1,79.93297170235074,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
6661,35,Delhi,30,1,BMW X3,14,1,44.64336264730471,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
